date,portfolio_value,cash,positions,total_value
2023-11-09 09:30:00-05:00,118747.09855747227,42627.54841709141,8,118747.09855747227
2023-11-10 09:30:00-05:00,118937.93760776524,36411.33853244786,9,118937.93760776524
2023-11-13 09:30:00-05:00,119958.91838169102,36411.33853244786,9,119958.91838169102
2023-11-14 09:30:00-05:00,120688.28135013585,20448.8534021378,12,120688.28135013585
2023-11-15 09:30:00-05:00,120716.85980319981,20448.8534021378,12,120716.85980319981
2023-11-16 09:30:00-05:00,119559.97293186192,20448.8534021378,12,119559.97293186192
2023-11-17 09:30:00-05:00,120532.12970829014,20448.8534021378,12,120532.12970829014
2023-11-20 09:30:00-05:00,120346.67376804356,20448.8534021378,12,120346.67376804356
2023-11-21 09:30:00-05:00,121333.0441141129,20448.8534021378,12,121333.0441141129
2023-11-22 09:30:00-05:00,122059.07639408116,20448.8534021378,12,122059.07639408116
2023-11-24 09:30:00-05:00,122279.76474857335,20448.8534021378,12,122279.76474857335
2023-11-27 09:30:00-05:00,122651.58809757237,20448.8534021378,12,122651.58809757237
2023-11-28 09:30:00-05:00,122528.18120670323,20448.8534021378,12,122528.18120670323
2023-11-29 09:30:00-05:00,122102.17202854161,20448.8534021378,12,122102.17202854161
2023-11-30 09:30:00-05:00,121329.69387149815,20448.8534021378,12,121329.69387149815
2023-12-01 09:30:00-05:00,121802.23557376866,31426.673523902937,11,121802.23557376866
2023-12-04 09:30:00-05:00,121680.84174442296,31426.673523902937,11,121680.84174442296
2023-12-05 09:30:00-05:00,121586.56462955479,31426.673523902937,11,121586.56462955479
2023-12-06 09:30:00-05:00,122136.39486789708,36622.79373264317,10,122136.39486789708
2023-12-07 09:30:00-05:00,121453.85363101964,36622.79373264317,10,121453.85363101964
2023-12-08 09:30:00-05:00,122479.24282932286,41795.39383029942,9,122479.24282932286
2023-12-11 09:30:00-05:00,123243.62252902989,23200.933503150984,12,123243.62252902989
2023-12-12 09:30:00-05:00,123835.15316867833,23200.933503150984,12,123835.15316867833
2023-12-13 09:30:00-05:00,125181.24469089512,23200.933503150984,12,125181.24469089512
2023-12-14 09:30:00-05:00,124851.07321262364,23200.933503150984,12,124851.07321262364
2023-12-15 09:30:00-05:00,123867.7346811295,30316.933503150984,11,123867.7346811295
2023-12-18 09:30:00-05:00,123902.64350986485,52950.61373996739,9,123902.64350986485
2023-12-19 09:30:00-05:00,123688.37080478673,29310.843827247663,12,123688.37080478673
2023-12-20 09:30:00-05:00,123932.88903903966,29310.843827247663,12,123932.88903903966
2023-12-21 09:30:00-05:00,122960.02404880528,29310.843827247663,12,122960.02404880528
2023-12-22 09:30:00-05:00,123994.63397312169,29310.843827247663,12,123994.63397312169
2023-12-26 09:30:00-05:00,124062.49888706212,29310.843827247663,12,124062.49888706212
2023-12-27 09:30:00-05:00,124720.36265659337,29310.843827247663,12,124720.36265659337
2023-12-28 09:30:00-05:00,125044.62478733067,29310.843827247663,12,125044.62478733067
2023-12-29 09:30:00-05:00,125404.07991123204,29310.843827247663,12,125404.07991123204
