date,portfolio_value,cash,positions_count,position_values,total_return_percent
2023-08-08,95521.3084487915,87732.81296539307,1,"{'ABBV': {'shares': 56, 'price': 139.0802764892578, 'value': 7788.4954833984375, 'pnl_percent': 0.5172997324505602}}",-4.478691551208492
2023-08-09,95581.170753479,78978.66314697266,2,"{'ABBV': {'shares': 56, 'price': 140.1492462158203, 'value': 7848.3577880859375, 'pnl_percent': 1.2898747741610928}, 'AKAM': {'shares': 85, 'price': 102.98999786376953, 'value': 8754.14981842041, 'pnl_percent': 0.0}}",-4.418829246520994
2023-08-10,95697.64933776855,78978.66314697266,2,"{'ABBV': {'shares': 56, 'price': 140.77207946777344, 'value': 7883.2364501953125, 'pnl_percent': 1.7400142062231394}, 'AKAM': {'shares': 85, 'price': 103.94999694824219, 'value': 8835.749740600586, 'pnl_percent': 0.9321284633314608}}",-4.302350662231447
2023-08-11,95769.3180847168,78978.66314697266,2,"{'ABBV': {'shares': 56, 'price': 141.4599151611328, 'value': 7921.7552490234375, 'pnl_percent': 2.2371327646653505}, 'AKAM': {'shares': 85, 'price': 104.33999633789062, 'value': 8868.899688720703, 'pnl_percent': 1.3108054200630326}}",-4.230681915283208
2023-08-14,95740.85417175293,78978.66314697266,2,"{'ABBV': {'shares': 56, 'price': 141.54359436035156, 'value': 7926.4412841796875, 'pnl_percent': 2.297610118906812}, 'AKAM': {'shares': 85, 'price': 103.94999694824219, 'value': 8835.749740600586, 'pnl_percent': 0.9321284633314608}}",-4.259145828247068
2023-08-15,95661.64613342285,78978.66314697266,2,"{'ABBV': {'shares': 56, 'price': 141.40415954589844, 'value': 7918.6329345703125, 'pnl_percent': 2.196836584432238}, 'AKAM': {'shares': 85, 'price': 103.11000061035156, 'value': 8764.350051879883, 'pnl_percent': 0.11651883587837641}}",-4.338353866577149
2023-08-16,95510.42386627197,78978.66314697266,2,"{'ABBV': {'shares': 56, 'price': 140.87429809570312, 'value': 7888.960693359375, 'pnl_percent': 1.8138905366505087}, 'AKAM': {'shares': 85, 'price': 101.68000030517578, 'value': 8642.800025939941, 'pnl_percent': -1.27196580810357}}",-4.489576133728024
2023-08-17,95305.83081817627,78978.66314697266,2,"{'ABBV': {'shares': 56, 'price': 139.4521026611328, 'value': 7809.3177490234375, 'pnl_percent': 0.786029157716106}, 'AKAM': {'shares': 85, 'price': 100.20999908447266, 'value': 8517.849922180176, 'pnl_percent': -2.69929006404499}}",-4.694169181823726
2023-08-18,95370.72565460205,78978.66314697266,2,"{'ABBV': {'shares': 56, 'price': 139.56361389160156, 'value': 7815.5623779296875, 'pnl_percent': 0.8666215181823089}, 'AKAM': {'shares': 85, 'price': 100.9000015258789, 'value': 8576.500129699707, 'pnl_percent': -2.0293197215667247}}",-4.629274345397949
2023-08-21,95345.41683959961,78978.66314697266,2,"{'ABBV': {'shares': 56, 'price': 139.58221435546875, 'value': 7816.60400390625, 'pnl_percent': 0.8800646062239403}, 'AKAM': {'shares': 85, 'price': 100.58999633789062, 'value': 8550.149688720703, 'pnl_percent': -2.3303248622779105}}",-4.654583160400394
2023-08-22,95299.87261199951,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 101.2300033569336, 'value': 8604.550285339355, 'pnl_percent': -1.7088984788250827}}",-4.700127388000485
2023-08-23,95402.72253417969,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 102.44000244140625, 'value': 8707.400207519531, 'pnl_percent': -0.5340279966708938}}",-4.597277465820316
2023-08-24,95335.57245635986,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 101.6500015258789, 'value': 8640.250129699707, 'pnl_percent': -1.3010936650985405}}",-4.664427543640137
2023-08-25,95435.02230072021,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 102.81999969482422, 'value': 8739.699974060059, 'pnl_percent': -0.16506279490381415}}",-4.5649776992797815
2023-08-28,95469.02243041992,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 103.22000122070312, 'value': 8773.700103759766, 'pnl_percent': 0.22332591679226077}}",-4.530977569580075
2023-08-29,95569.32245635986,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 104.4000015258789, 'value': 8874.000129699707, 'pnl_percent': 1.3690685419514903}}",-4.430677543640138
2023-08-30,95589.72227478027,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 104.63999938964844, 'value': 8894.399948120117, 'pnl_percent': 1.6020988058097263}}",-4.410277725219725
2023-08-31,95627.97201538086,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 105.08999633789062, 'value': 8932.649688720703, 'pnl_percent': 2.0390314765312167}}",-4.372027984619143
2023-09-01,95650.07219696045,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 105.3499984741211, 'value': 8954.749870300293, 'pnl_percent': 2.291485250318437}}",-4.349927803039555
2023-09-05,95582.07258605957,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 104.55000305175781, 'value': 8886.750259399414, 'pnl_percent': 1.514715234824826}}",-4.417927413940426
2023-09-06,95518.32258605957,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 103.80000305175781, 'value': 8823.000259399414, 'pnl_percent': 0.7864891783566419}}",-4.4816774139404325
2023-09-07,95541.27230072021,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 104.06999969482422, 'value': 8845.949974060059, 'pnl_percent': 1.0486472992098372}}",-4.458727699279786
2023-09-08,95593.1223526001,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 104.68000030517578, 'value': 8897.800025939941, 'pnl_percent': 1.6409384177691777}}",-4.406877647399899
2023-09-11,95599.07232666016,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 104.75, 'value': 8903.75, 'pnl_percent': 1.7089058867236107}}",-4.400927673339838
2023-09-12,95536.17250823975,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 104.01000213623047, 'value': 8840.85018157959, 'pnl_percent': 0.9903915852199185}}",-4.463827491760252
2023-09-13,95602.47240447998,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 104.79000091552734, 'value': 8907.150077819824, 'pnl_percent': 1.747745498683062}}",-4.397527595520023
2023-09-14,95664.5220413208,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 105.5199966430664, 'value': 8969.199714660645, 'pnl_percent': 2.456548045222262}}",-4.335477958679201
2023-09-15,95577.82232666016,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 104.5, 'value': 8882.5, 'pnl_percent': 1.4661638679008826}}",-4.422177673339844
2023-09-18,95670.47201538086,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 105.58999633789062, 'value': 8975.149688720703, 'pnl_percent': 2.524515514176673}}",-4.3295279846191415
2023-09-19,95758.02256011963,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 106.62000274658203, 'value': 9062.700233459473, 'pnl_percent': 3.5246188543610835}}",-4.241977439880373
2023-09-20,95916.97214508057,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 108.48999786376953, 'value': 9221.64981842041, 'pnl_percent': 5.340324414100039}}",-4.08302785491943
2023-09-21,95869.3723526001,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 107.93000030517578, 'value': 9174.050025939941, 'pnl_percent': 4.796584662464665}}",-4.130627647399898
2023-09-22,95837.07258605957,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 107.55000305175781, 'value': 9141.750259399414, 'pnl_percent': 4.427619460697585}}",-4.162927413940432
2023-09-25,95842.17237854004,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 107.61000061035156, 'value': 9146.850051879883, 'pnl_percent': 4.485875174687504}}",-4.157827621459964
2023-09-26,95726.57232666016,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 106.25, 'value': 9031.25, 'pnl_percent': 3.165357999659979}}",-4.273427673339847
2023-09-27,95786.92224884033,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 106.95999908447266, 'value': 9091.599922180176, 'pnl_percent': 3.8547444441687118}}",-4.213077751159666
2023-09-28,95793.72240447998,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 107.04000091552734, 'value': 9098.400077819824, 'pnl_percent': 3.9324236680876146}}",-4.2062775955200244
2023-09-29,95751.22240447998,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 106.54000091552734, 'value': 9055.900077819824, 'pnl_percent': 3.4469396304421585}}",-4.248777595520014
2023-10-02,95775.8724822998,86695.32232666016,1,"{'AKAM': {'shares': 85, 'price': 106.83000183105469, 'value': 9080.550155639648, 'pnl_percent': 3.72852126122436}}",-4.224127517700193
2023-10-03,95673.02256011963,95673.02256011963,0,{},-4.326977439880375
2023-10-04,95673.02256011963,95673.02256011963,0,{},-4.326977439880375
2023-10-05,95673.02256011963,95673.02256011963,0,{},-4.326977439880375
2023-10-06,95673.02256011963,95673.02256011963,0,{},-4.326977439880375
2023-10-09,95673.02256011963,95673.02256011963,0,{},-4.326977439880375
2023-10-10,95673.02256011963,95673.02256011963,0,{},-4.326977439880375
2023-10-11,95673.02256011963,95673.02256011963,0,{},-4.326977439880375
2023-10-12,95673.02256011963,95673.02256011963,0,{},-4.326977439880375
2023-10-13,95673.02256011963,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 115.94276428222656, 'value': 9507.306671142578, 'pnl_percent': 0.0}}",-4.326977439880375
2023-10-16,96036.50029754639,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 120.37541961669922, 'value': 9870.784408569336, 'pnl_percent': 3.823140979874129}}",-3.96349970245361
2023-10-17,96273.55094146729,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 123.26628112792969, 'value': 10107.835052490234, 'pnl_percent': 6.316493220634545}}",-3.7264490585327104
2023-10-18,96233.25287628174,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 122.77484130859375, 'value': 10067.536987304688, 'pnl_percent': 5.892629064575883}}",-3.7667471237182615
2023-10-19,96022.27829742432,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 120.20198059082031, 'value': 9856.562408447266, 'pnl_percent': 3.6735507687448488}}",-3.9777217025756872
2023-10-20,95899.80193328857,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 118.70836639404297, 'value': 9734.086044311523, 'pnl_percent': 2.3853166939201254}}",-4.100198066711425
2023-10-23,95792.33834075928,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 117.39783477783203, 'value': 9626.622451782227, 'pnl_percent': 1.254990343393536}}",-4.207661659240724
2023-10-24,95986.72048187256,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 119.76834869384766, 'value': 9821.004592895508, 'pnl_percent': 3.299545629521905}}",-4.013279518127444
2023-10-25,96057.83486175537,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 120.6355972290039, 'value': 9892.11897277832, 'pnl_percent': 4.047542747345667}}",-3.9421651382446243
2023-10-26,96091.81175994873,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 121.0499496459961, 'value': 9926.09587097168, 'pnl_percent': 4.4049194405419545}}",-3.908188240051269
2023-10-27,95908.49291229248,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 118.8143539428711, 'value': 9742.77702331543, 'pnl_percent': 2.4767303750448333}}",-4.091507087707525
2023-10-30,96079.95957183838,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 120.90541076660156, 'value': 9914.243682861328, 'pnl_percent': 4.280255447675008}}",-3.9200404281616197
2023-10-31,96290.14463043213,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 123.46864318847656, 'value': 10124.428741455078, 'pnl_percent': 6.491029390959313}}",-3.7098553695678715
2023-11-01,96418.15201568604,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 125.02970886230469, 'value': 10252.436126708984, 'pnl_percent': 7.837439995788609}}",-3.5818479843139683
2023-11-02,96545.36925506592,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 126.58113861083984, 'value': 10379.653366088867, 'pnl_percent': 9.175539667760102}}",-3.454630744934084
2023-11-03,96574.60340118408,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 126.93765258789062, 'value': 10408.887512207031, 'pnl_percent': 9.483031022876443}}",-3.425396598815922
2023-11-06,96478.99575042725,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 125.7717056274414, 'value': 10313.279861450195, 'pnl_percent': 8.47740814708311}}",-3.5210042495727567
2023-11-07,96411.04132843018,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 124.9429931640625, 'value': 10245.325439453125, 'pnl_percent': 7.762648180379483}}",-3.5889586715698196
2023-11-08,96381.01453399658,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 124.57681274414062, 'value': 10215.298645019531, 'pnl_percent': 7.446819571161134}}",-3.6189854660034215
2023-11-09,96358.0990524292,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 124.29735565185547, 'value': 10192.383163452148, 'pnl_percent': 7.2057893576629395}}",-3.6419009475707975
2023-11-10,96463.19095611572,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 125.57896423339844, 'value': 10297.475067138672, 'pnl_percent': 8.31116974899404}}",-3.5368090438842814
2023-11-13,96426.05410003662,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 125.1260757446289, 'value': 10260.33821105957, 'pnl_percent': 7.9205559046776175}}",-3.573945899963382
2023-11-14,96568.2834854126,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 126.86058044433594, 'value': 10402.567596435547, 'pnl_percent': 9.416556720636194}}",-3.431716514587402
2023-11-15,96561.96356964111,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 126.78350830078125, 'value': 10396.247680664062, 'pnl_percent': 9.350082418395921}}",-3.4380364303588817
2023-11-16,96813.23621368408,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 129.84780883789062, 'value': 10647.520324707031, 'pnl_percent': 11.993024870285618}}",-3.186763786315916
2023-11-17,96768.98554229736,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 129.30816650390625, 'value': 10603.269653320312, 'pnl_percent': 11.527586309004834}}",-3.231014457702641
2023-11-20,96804.54398345947,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 129.74180603027344, 'value': 10638.828094482422, 'pnl_percent': 11.901598028538807}}",-3.195456016540532
2023-11-21,96829.83115386963,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 130.05018615722656, 'value': 10664.115264892578, 'pnl_percent': 12.16757420123249}}",-3.1701688461303723
2023-11-22,96919.11826324463,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 131.13905334472656, 'value': 10753.402374267578, 'pnl_percent': 13.106716194474522}}",-3.08088173675537
2023-11-24,96960.20835113525,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 131.64015197753906, 'value': 10794.492462158203, 'pnl_percent': 13.538911024324118}}",-3.0397916488647425
2023-11-27,97028.16214752197,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 132.46885681152344, 'value': 10862.446258544922, 'pnl_percent': 14.253664410716693}}",-2.971837852478032
2023-11-28,96945.98447418213,86165.71588897705,1,"{'ALL': {'shares': 82, 'price': 131.46669006347656, 'value': 10780.268585205078, 'pnl_percent': 13.389301072261684}}",-3.054015525817866
2023-11-29,96942.0080947876,77579.14026641846,2,"{'ALL': {'shares': 82, 'price': 131.41819763183594, 'value': 10776.292205810547, 'pnl_percent': 13.3474766152196}, 'ARE': {'shares': 86, 'price': 99.84390258789062, 'value': 8586.575622558594, 'pnl_percent': 0.0}}",-3.0579919052123983
2023-11-30,97162.02208709717,62957.360290527344,4,"{'ALL': {'shares': 82, 'price': 133.72665405273438, 'value': 10965.585632324219, 'pnl_percent': 15.338507651256684}, 'ARE': {'shares': 86, 'price': 100.20111846923828, 'value': 8617.296188354492, 'pnl_percent': 0.3577743578614623}, 'MMM': {'shares': 97, 'price': 79.27814483642578, 'value': 7689.980049133301, 'pnl_percent': 0.0}, 'AKAM': {'shares': 60, 'price': 115.52999877929688, 'value': 6931.7999267578125, 'pnl_percent': 0.0}}",-2.8379779129028337
2023-12-01,97925.89460754395,62957.360290527344,4,"{'ALL': {'shares': 82, 'price': 133.5423583984375, 'value': 10950.473388671875, 'pnl_percent': 15.179553657501387}, 'ARE': {'shares': 86, 'price': 108.20622253417969, 'value': 9305.735137939453, 'pnl_percent': 8.375393719138602}, 'MMM': {'shares': 97, 'price': 79.90232849121094, 'value': 7750.525863647461, 'pnl_percent': 0.7873338308723499}, 'AKAM': {'shares': 60, 'price': 116.02999877929688, 'value': 6961.7999267578125, 'pnl_percent': 0.43278802500048563}}",-2.0741053924560493
2023-12-04,98410.9575805664,62957.360290527344,4,"{'ALL': {'shares': 82, 'price': 134.47354125976562, 'value': 11026.830383300781, 'pnl_percent': 15.982693781935065}, 'ARE': {'shares': 86, 'price': 109.8090591430664, 'value': 9443.579086303711, 'pnl_percent': 9.980736226134246}, 'MMM': {'shares': 97, 'price': 82.77513122558594, 'value': 8029.187728881836, 'pnl_percent': 4.411034587622442}, 'AKAM': {'shares': 60, 'price': 115.9000015258789, 'value': 6954.000091552734, 'pnl_percent': 0.32026551587598373}}",-1.589042419433595
2023-12-05,98247.32067871094,62957.360290527344,4,"{'ALL': {'shares': 82, 'price': 134.51231384277344, 'value': 11030.009735107422, 'pnl_percent': 16.016134922697802}, 'ARE': {'shares': 86, 'price': 109.64421081542969, 'value': 9429.402130126953, 'pnl_percent': 9.815630172220136}, 'MMM': {'shares': 97, 'price': 81.37472534179688, 'value': 7893.348358154297, 'pnl_percent': 2.644588252786395}, 'AKAM': {'shares': 60, 'price': 115.62000274658203, 'value': 6937.200164794922, 'pnl_percent': 0.07790527848710038}}",-1.7526793212890635
2023-12-06,98415.58349609375,56676.99520111084,5,"{'ALL': {'shares': 82, 'price': 134.3280487060547, 'value': 11014.899993896484, 'pnl_percent': 15.857207250186711}, 'ARE': {'shares': 86, 'price': 111.5859375, 'value': 9596.390625, 'pnl_percent': 11.76039258058157}, 'MMM': {'shares': 97, 'price': 82.25497436523438, 'value': 7978.732513427734, 'pnl_percent': 3.7549182501062095}, 'AKAM': {'shares': 60, 'price': 114.47000122070312, 'value': 6868.2000732421875, 'pnl_percent': -0.9175084997782412}, 'AES': {'shares': 382, 'price': 16.440746307373047, 'value': 6280.365089416504, 'pnl_percent': 0.0}}",-1.5844165039062497
2023-12-07,98614.12838363647,51028.71541595459,6,"{'ALL': {'shares': 82, 'price': 134.8421173095703, 'value': 11057.053619384766, 'pnl_percent': 16.30058860882353}, 'ARE': {'shares': 86, 'price': 111.70500946044922, 'value': 9606.630813598633, 'pnl_percent': 11.879650699868716}, 'MMM': {'shares': 97, 'price': 82.64708709716797, 'value': 8016.767448425293, 'pnl_percent': 4.249522069030887}, 'AKAM': {'shares': 60, 'price': 114.93000030517578, 'value': 6895.800018310547, 'pnl_percent': -0.519344309236347}, 'AES': {'shares': 382, 'price': 16.651521682739258, 'value': 6360.8812828063965, 'pnl_percent': 1.2820304591141696}, 'AMD': {'shares': 44, 'price': 128.3699951171875, 'value': 5648.27978515625, 'pnl_percent': 0.0}}",-1.385871616363521
2023-12-08,98456.98263168335,51028.71541595459,6,"{'ALL': {'shares': 82, 'price': 135.13308715820312, 'value': 11080.913146972656, 'pnl_percent': 16.551548511698154}, 'ARE': {'shares': 86, 'price': 109.39691925048828, 'value': 9408.135055541992, 'pnl_percent': 9.567951988042855}, 'MMM': {'shares': 97, 'price': 82.71910858154297, 'value': 8023.753532409668, 'pnl_percent': 4.340368650423021}, 'AKAM': {'shares': 60, 'price': 114.41000366210938, 'value': 6864.6002197265625, 'pnl_percent': -0.9694409495555223}, 'AES': {'shares': 382, 'price': 16.697343826293945, 'value': 6378.385341644287, 'pnl_percent': 1.5607413077460164}, 'AMD': {'shares': 44, 'price': 128.9199981689453, 'value': 5672.479919433594, 'pnl_percent': 0.4284514081781543}}",-1.543017368316646
2023-12-11,98939.59072113037,51028.71541595459,6,"{'ALL': {'shares': 82, 'price': 138.77041625976562, 'value': 11379.174133300781, 'pnl_percent': 19.688724966029135}, 'ARE': {'shares': 86, 'price': 109.39691925048828, 'value': 9408.135055541992, 'pnl_percent': 9.567951988042855}, 'MMM': {'shares': 97, 'price': 82.55107116699219, 'value': 8007.453903198242, 'pnl_percent': 4.128409333138938}, 'AKAM': {'shares': 60, 'price': 114.72000122070312, 'value': 6883.2000732421875, 'pnl_percent': -0.7011144872779984}, 'AES': {'shares': 382, 'price': 16.541549682617188, 'value': 6318.871978759766, 'pnl_percent': 0.6131313832081542}, 'AMD': {'shares': 44, 'price': 134.41000366210938, 'value': 5914.0401611328125, 'pnl_percent': 4.705156013605838}}",-1.060409278869634
2023-12-12,99032.10564804077,51028.71541595459,6,"{'ALL': {'shares': 82, 'price': 140.02163696289062, 'value': 11481.774230957031, 'pnl_percent': 20.76789597844291}, 'ARE': {'shares': 86, 'price': 107.10712432861328, 'value': 9211.212692260742, 'pnl_percent': 7.274577167422902}, 'MMM': {'shares': 97, 'price': 82.0709228515625, 'value': 7960.8795166015625, 'pnl_percent': 3.522759041472323}, 'AKAM': {'shares': 60, 'price': 115.33000183105469, 'value': 6919.800109863281, 'pnl_percent': -0.17311256847172274}, 'AES': {'shares': 382, 'price': 16.68817710876465, 'value': 6374.883655548096, 'pnl_percent': 1.5049852163988353}, 'AMD': {'shares': 44, 'price': 137.61000061035156, 'value': 6054.840026855469, 'pnl_percent': 7.19794799768354}}",-0.9678943519592309
2023-12-13,100383.83707809448,51028.71541595459,6,"{'ALL': {'shares': 82, 'price': 140.0119171142578, 'value': 11480.97720336914, 'pnl_percent': 20.759512662163537}, 'ARE': {'shares': 86, 'price': 114.99315643310547, 'value': 9889.41145324707, 'pnl_percent': 15.172938409412895}, 'MMM': {'shares': 97, 'price': 83.37529754638672, 'value': 8087.403861999512, 'pnl_percent': 5.168073393259354}, 'AKAM': {'shares': 60, 'price': 117.5, 'value': 7050.0, 'pnl_percent': 1.7051858751132798}, 'AES': {'shares': 382, 'price': 17.71457862854004, 'value': 6766.969036102295, 'pnl_percent': 7.748020055486937}, 'AMD': {'shares': 44, 'price': 138.19000244140625, 'value': 6080.360107421875, 'pnl_percent': 7.649768402074164}}",0.3838370780944844
2023-12-14,101046.13648986816,41516.2839050293,8,"{'ALL': {'shares': 82, 'price': 135.05551147460938, 'value': 11074.551940917969, 'pnl_percent': 16.4846399089285}, 'ARE': {'shares': 86, 'price': 123.1447982788086, 'value': 10590.452651977539, 'pnl_percent': 23.337324650753356}, 'MMM': {'shares': 97, 'price': 85.65592956542969, 'value': 8308.62516784668, 'pnl_percent': 8.044820854679635}, 'AKAM': {'shares': 60, 'price': 118.33000183105469, 'value': 7099.800109863281, 'pnl_percent': 2.423615581531169}, 'AES': {'shares': 382, 'price': 17.989505767822266, 'value': 6871.9912033081055, 'pnl_percent': 9.420250343225955}, 'AMD': {'shares': 44, 'price': 138.0, 'value': 6072.0, 'pnl_percent': 7.501756835015372}, 'ABNB': {'shares': 34, 'price': 147.25999450683594, 'value': 5006.839813232422, 'pnl_percent': 0.0}, 'ALLE': {'shares': 39, 'price': 115.52799224853516, 'value': 4505.591697692871, 'pnl_percent': 0.0}}",1.0461364898681547
2023-12-15,100643.14069366455,33820.88493347168,10,"{'ALL': {'shares': 82, 'price': 134.88088989257812, 'value': 11060.232971191406, 'pnl_percent': 16.334029749586264}, 'ARE': {'shares': 86, 'price': 119.19720458984375, 'value': 10250.959594726562, 'pnl_percent': 19.383559236295667}, 'MMM': {'shares': 97, 'price': 85.60791015625, 'value': 8303.96728515625, 'pnl_percent': 7.984250051365849}, 'AKAM': {'shares': 60, 'price': 119.13999938964844, 'value': 7148.399963378906, 'pnl_percent': 3.1247300688091784}, 'AES': {'shares': 382, 'price': 17.73291015625, 'value': 6773.9716796875, 'pnl_percent': 7.859520636830619}, 'AMD': {'shares': 44, 'price': 139.14999389648438, 'value': 6122.5997314453125, 'pnl_percent': 8.397600054012578}, 'ABNB': {'shares': 34, 'price': 146.60000610351562, 'value': 4984.400207519531, 'pnl_percent': -0.44817902209665084}, 'ALLE': {'shares': 39, 'price': 114.9314193725586, 'value': 4482.325355529785, 'pnl_percent': -0.5163881621807809}, 'ABBV': {'shares': 28, 'price': 144.62213134765625, 'value': 4049.419677734375, 'pnl_percent': 0.0}, 'A': {'shares': 27, 'price': 135.03627014160156, 'value': 3645.979293823242, 'pnl_percent': 0.0}}",0.6431406936645567
2023-12-18,100421.78337478638,33820.88493347168,10,"{'ALL': {'shares': 82, 'price': 134.5802001953125, 'value': 11035.576416015625, 'pnl_percent': 16.07468653043229}, 'ARE': {'shares': 86, 'price': 118.23548889160156, 'value': 10168.252044677734, 'pnl_percent': 18.4203399777179}, 'MMM': {'shares': 97, 'price': 84.71965789794922, 'value': 8217.806816101074, 'pnl_percent': 6.863824920160377}, 'AKAM': {'shares': 60, 'price': 119.94000244140625, 'value': 7196.400146484375, 'pnl_percent': 3.817193550338427}, 'AES': {'shares': 382, 'price': 17.43048667907715, 'value': 6658.445911407471, 'pnl_percent': 6.020045277751418}, 'AMD': {'shares': 44, 'price': 138.89999389648438, 'value': 6111.5997314453125, 'pnl_percent': 8.202850494528846}, 'ABNB': {'shares': 34, 'price': 147.5, 'value': 5015.0, 'pnl_percent': 0.16298078372731784}, 'ALLE': {'shares': 39, 'price': 115.3519515991211, 'value': 4498.726112365723, 'pnl_percent': -0.15237921648924013}, 'ABBV': {'shares': 28, 'price': 144.04005432128906, 'value': 4033.1215209960938, 'pnl_percent': -0.40248129449007575}, 'A': {'shares': 27, 'price': 135.7766571044922, 'value': 3665.969741821289, 'pnl_percent': 0.5482874801816084}}",0.4217833747863775
2023-12-19,100740.18143081665,44816.69380187988,9,"{'ARE': {'shares': 86, 'price': 118.64764404296875, 'value': 10203.697387695312, 'pnl_percent': 18.833139498454155}, 'MMM': {'shares': 97, 'price': 85.02375793457031, 'value': 8247.30451965332, 'pnl_percent': 7.247411137078741}, 'AKAM': {'shares': 60, 'price': 120.18000030517578, 'value': 7210.800018310547, 'pnl_percent': 4.02492995326873}, 'AES': {'shares': 382, 'price': 17.742074966430664, 'value': 6777.472637176514, 'pnl_percent': 7.91526512682712}, 'AMD': {'shares': 44, 'price': 140.14999389648438, 'value': 6166.5997314453125, 'pnl_percent': 9.176598291947457}, 'ABNB': {'shares': 34, 'price': 146.91000366210938, 'value': 4994.940124511719, 'pnl_percent': -0.23766865257509595}, 'ALLE': {'shares': 39, 'price': 116.88736724853516, 'value': 4558.607322692871, 'pnl_percent': 1.1766628793094425}, 'ABBV': {'shares': 28, 'price': 144.20907592773438, 'value': 4037.8541259765625, 'pnl_percent': -0.2856101041194936}, 'A': {'shares': 27, 'price': 138.00784301757812, 'value': 3726.2117614746094, 'pnl_percent': 2.2005738701613486}}",0.7401814308166443
